1;0.8;113;3.204401451940389;0.48561143216071095;0.08953766239920835
2;0.8;101;1.43036573363053;0.18511041479299453;0.03610158241478847
4;0.8;101;0.6068412808462855;0.05954566745770313;0.011613030112713097
1;0.85;373;4.5694957598719075;0.8867247288641233;0.08998921754212232
2;0.85;150;2.118512337652448;0.28060548506164656;0.0449062301519105
4;0.85;156;0.9464529566456173;0.1249925873253493;0.019614535602774732
1;0.9;1770;7.1695707827952155;1.9310219115102163;0.08996149001678012
2;0.9;936;3.449363728397929;0.7020515386035081;0.0449766539101203
4;0.9;664;1.612294272151138;0.25873373863692295;0.01968000007157924
1;0.95;20588;14.427862182523803;6.588431930516922;0.08999762627210321
2;0.95;12798;7.252229718127888;2.5972591365397464;0.044998734588151984
4;0.95;9133;3.54650232559931;0.9605343843538567;0.019699820023804496
